StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,QID47,QID52,Q1,Q1_4_TEXT,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q9,Q10,Q11,Q12,Q13,Q14,QID53,PROLIFIC_PID,FL_22_DO
2025-06-22 23:40:45,2025-06-22 23:51:22,IP Address,100,636,True,2025-06-22 23:51:22,R_3oManxWUg9bVm8U,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67e41073845419aa20c5dcfe,Female,,White or Caucasian,Bachelor’s degree,Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Extremely positive,Neither positive nor negative,Somewhat,I consent.,67e41073845419aa20c5dcfe,FL_23
2025-06-22 23:42:00,2025-06-22 23:51:24,IP Address,100,563,True,2025-06-22 23:51:24,R_1CpfnoXvELNAdzH,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68419cedd83135a09d977d42,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Somewhat agree,The United States,,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Extremely negative,Somewhat positive,Extremely,I consent.,68419cedd83135a09d977d42,FL_24
2025-06-22 23:43:24,2025-06-22 23:51:25,IP Address,100,481,True,2025-06-22 23:51:25,R_2bIvJdrXePRmgZY,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67ce066d8423f4b37bcbdde8,Female,,American Indian/Native American or Alaska Native,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Neither agree nor disagree,Somewhat agree,Canada,,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither positive nor negative,Somewhat negative,Not at all,I consent.,67ce066d8423f4b37bcbdde8,FL_24
2025-06-22 23:42:43,2025-06-22 23:51:26,IP Address,100,523,True,2025-06-22 23:51:26,R_3Rr09XWivZmPl5N,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67e8fde4ac9317593a3face1,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Somewhat agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat positive,Extremely,I consent.,67e8fde4ac9317593a3face1,FL_24
2025-06-22 23:42:12,2025-06-22 23:51:32,IP Address,100,559,True,2025-06-22 23:51:32,R_z6Iib0slkyRVfLH,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",58a202ac66e4640001c52bfd,Male,,"White or Caucasian,Other",Bachelor’s degree,Moderate,Strongly agree,Strongly agree,Neither agree nor disagree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,58a202ac66e4640001c52bfd,FL_24
2025-06-22 23:42:33,2025-06-22 23:51:32,IP Address,100,538,True,2025-06-22 23:51:32,R_3PYmdKOrJjPapot,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67ccaf27dbd7af2ae6d60085,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly disagree,The United States,,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat negative,Somewhat positive,Mostly,I consent.,67ccaf27dbd7af2ae6d60085,FL_23
2025-06-22 23:42:51,2025-06-22 23:51:33,IP Address,100,522,True,2025-06-22 23:51:34,R_1fZS6EmrzL1qtXQ,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684d7ae5d8cabed61fa42124,Male,,White or Caucasian,Bachelor’s degree,Liberal,Strongly agree,Strongly agree,Somewhat disagree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,684d7ae5d8cabed61fa42124,FL_23
2025-06-22 23:41:37,2025-06-22 23:51:37,IP Address,100,599,True,2025-06-22 23:51:37,R_RLF6d7vCBmkqYff,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6844e248e8bf72dab0232cc0,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Somewhat agree,The United States,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat positive,Neither positive nor negative,Mostly,I consent.,6844e248e8bf72dab0232cc0,FL_23
2025-06-22 23:44:09,2025-06-22 23:51:39,IP Address,100,450,True,2025-06-22 23:51:39,R_2fvwNcOfb1oCjXO,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6830f7864db553809aaf7303,Female,,Black or African American,Bachelor’s degree,Moderate,Somewhat disagree,Somewhat agree,Neither agree nor disagree,The United States,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat negative,Somewhat negative,Somewhat,I consent.,6830f7864db553809aaf7303,FL_23
2025-06-22 23:42:55,2025-06-22 23:51:41,IP Address,100,526,True,2025-06-22 23:51:41,R_1JWRdt8cUsM8Gng,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6849fc5799cf8fce0b875c7f,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Somewhat,I consent.,6849fc5799cf8fce0b875c7f,FL_24
2025-06-22 23:42:19,2025-06-22 23:51:41,IP Address,100,561,True,2025-06-22 23:51:42,R_1pGKtichDExFH33,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683df3305b523a0e180b5d7e,Female,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Strongly agree,Somewhat disagree,The United States,,Strongly agree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat negative,Neither positive nor negative,Mostly,I consent.,683df3305b523a0e180b5d7e,FL_23
2025-06-22 23:41:03,2025-06-22 23:51:45,IP Address,100,642,True,2025-06-22 23:51:45,R_3lEvxNT9BRCs3Id,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68429074195cf0816fcd133e,Male,,White or Caucasian,Bachelor’s degree,Very conservative,Somewhat agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat positive,Mostly,I consent.,68429074195cf0816fcd133e,FL_23
2025-06-22 23:41:06,2025-06-22 23:51:46,IP Address,100,640,True,2025-06-22 23:51:46,R_3GDplqZj2qG3Noh,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68544bac4c539c49653e0a46,Female,,White or Caucasian,Bachelor’s degree,Conservative,Neither agree nor disagree,Strongly agree,Somewhat agree,Canada,,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,68544bac4c539c49653e0a46,FL_24
2025-06-22 23:41:23,2025-06-22 23:51:47,IP Address,100,624,True,2025-06-22 23:51:48,R_12FjE0SnJDPKcR5,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684a185f179da56359afa379,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither positive nor negative,Somewhat positive,Extremely,I consent.,684a185f179da56359afa379,FL_24
2025-06-22 23:41:21,2025-06-22 23:51:48,IP Address,100,627,True,2025-06-22 23:51:48,R_1ey2JYcUE5Li8VL,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68369962cd2e785963eaa55c,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,68369962cd2e785963eaa55c,FL_24
2025-06-22 23:41:47,2025-06-22 23:51:49,IP Address,100,602,True,2025-06-22 23:51:49,R_3GcGkxIHJOip064,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6400f8f41e203f131c68b79f,Male,,Asian,Bachelor’s degree,Moderate,Somewhat agree,Strongly agree,Neither agree nor disagree,The United States,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither positive nor negative,Neither positive nor negative,Not at all,I consent.,6400f8f41e203f131c68b79f,FL_23
2025-06-22 23:41:39,2025-06-22 23:51:54,IP Address,100,614,True,2025-06-22 23:51:54,R_8q6hjiGgrgSmJyN,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682ce5b3691f26ac9cd1afd2,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Somewhat disagree,Canada,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Slightly,I consent.,682ce5b3691f26ac9cd1afd2,FL_23
2025-06-22 23:42:55,2025-06-22 23:51:56,IP Address,100,541,True,2025-06-22 23:51:56,R_3atwCsPqMrsoMdb,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",673e39bac4e40b1e4c76575e,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat positive,Somewhat negative,Not at all,I consent.,673e39bac4e40b1e4c76575e,FL_23
2025-06-22 23:41:44,2025-06-22 23:52:06,IP Address,100,622,True,2025-06-22 23:52:06,R_10VQURSe5ZGh4B6,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6852f003a56674e59e76b93d,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat positive,Slightly,I consent.,6852f003a56674e59e76b93d,FL_23
2025-06-22 23:41:58,2025-06-22 23:52:08,IP Address,100,609,True,2025-06-22 23:52:08,R_bKO3DY7pO6tdXsR,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68435e69bccc7bb692014739,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat negative,Somewhat positive,Somewhat,I consent.,68435e69bccc7bb692014739,FL_23
2025-06-22 23:42:25,2025-06-22 23:52:09,IP Address,100,583,True,2025-06-22 23:52:10,R_pgFwyU91KdYGwy5,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6827cbb3edaca7bbfe9ad91d,Male,,Black or African American,Bachelor’s degree,Liberal,Strongly agree,Somewhat agree,Somewhat disagree,Canada,,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat positive,Not sure,I consent.,6827cbb3edaca7bbfe9ad91d,FL_24
2025-06-22 23:43:36,2025-06-22 23:52:11,IP Address,100,515,True,2025-06-22 23:52:12,R_2AQLiJNAzbx5X5V,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682f63f4573d1dcb9cd88448,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Somewhat agree,Strongly disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,682f63f4573d1dcb9cd88448,FL_23
2025-06-22 23:42:05,2025-06-22 23:52:15,IP Address,100,609,True,2025-06-22 23:52:15,R_TwwjZ8O0vVdfQbv,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68449ea11173343ce92bff4a,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neither positive nor negative,Somewhat negative,Slightly,I consent.,68449ea11173343ce92bff4a,FL_24
2025-06-22 23:42:09,2025-06-22 23:52:15,IP Address,100,606,True,2025-06-22 23:52:15,R_3RsDpUqHn68GbRi,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67ab596936b58c119548d589,Male,,Black or African American,Bachelor’s degree,Liberal,Strongly agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Somewhat positive,Mostly,I consent.,67ab596936b58c119548d589,FL_23
2025-06-22 23:41:37,2025-06-22 23:52:17,IP Address,100,640,True,2025-06-22 23:52:18,R_D1oYbXVYCQPWKD7,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6848ee660e2b347b27b3c222,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Somewhat disagree,Canada,,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Not at all,I consent.,6848ee660e2b347b27b3c222,FL_23
2025-06-22 23:42:08,2025-06-22 23:52:21,IP Address,100,612,True,2025-06-22 23:52:21,R_etSBlLzgRYXOW7n,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",670dbc335bb9e80f94a636ca,Female,,Asian,Bachelor’s degree,Moderate,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Canada,,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat positive,Somewhat negative,Slightly,I consent.,670dbc335bb9e80f94a636ca,FL_23
2025-06-22 23:44:38,2025-06-22 23:52:22,IP Address,100,463,True,2025-06-22 23:52:22,R_3ssHiD3kDjJ9Jli,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",66bf6ab25d76db9c95e01458,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Neither positive nor negative,Somewhat,I consent.,66bf6ab25d76db9c95e01458,FL_24
2025-06-22 23:42:25,2025-06-22 23:52:23,IP Address,100,597,True,2025-06-22 23:52:23,R_3Ei2u3TJJVMl9UV,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",683e02878e41b59dce8ad402,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Prefer not to say,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Somewhat,I consent.,683e02878e41b59dce8ad402,FL_24
2025-06-22 23:41:56,2025-06-22 23:52:24,IP Address,100,628,True,2025-06-22 23:52:24,R_2Slc2SZQo2BVt14,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684761a3a661036122f40096,Male,,Black or African American,Bachelor’s degree,Liberal,Strongly agree,Strongly agree,Somewhat disagree,Canada,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Neither positive nor negative,Neither positive nor negative,Not at all,I consent.,684761a3a661036122f40096,FL_24
2025-06-22 23:41:39,2025-06-22 23:52:25,IP Address,100,645,True,2025-06-22 23:52:25,R_24AhdhxUvKpVIn4,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684a25d37462f6111055cc95,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Strongly agree,Strongly agree,Canada,,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Extremely positive,Somewhat negative,Slightly,I consent.,684a25d37462f6111055cc95,FL_23
